currentTime,Rev,Torque%,Torque,power
2024-08-21 04:23:00+00:00,1260.123,18.33333333,403.33333326,53.22375565827768
2024-08-21 04:24:00+00:00,1228.71,29.66666667,652.66666674,83.97872724598719
2024-08-21 04:25:00+00:00,1215.107,17.83333333,392.33333326,49.9227147097231
2024-08-21 04:26:00+00:00,1159.982333,11.16666667,245.66666674,29.841872516875448
2024-08-21 04:27:00+00:00,1028.652,31.66666667,696.6666667400001,75.04503576968308
2024-08-21 04:28:00+00:00,1385.744667,15.5,341.0,49.48414349187898
2024-08-21 04:29:00+00:00,1372.147667,14.83333333,326.33333326,46.891135674556516
2024-08-21 04:30:00+00:00,997.628,22.33333333,491.33333326,51.33024311661665
2024-08-21 04:31:00+00:00,1022.519,31.83333333,700.3333332599999,74.99022332439885
2024-08-21 04:32:00+00:00,1255.452,50.33333333,1107.33333326,145.58175446450878
2024-08-21 04:33:00+00:00,1269.678333,33.5,737.0,97.99178279256073
2024-08-21 04:34:00+00:00,1229.802333,21.5,473.0,60.915093620370094
2024-08-21 04:35:00+00:00,1245.186333,15.5,341.0,44.464886384656474
2024-08-21 04:36:00+00:00,1214.522667,34.33333333,755.33333326,96.06667026744735
2024-08-21 04:37:00+00:00,1141.782,18.66666667,410.66666674,49.10221776294919
2024-08-21 04:38:00+00:00,1067.544,36.83333333,810.33333326,90.58951838582027
2024-08-21 04:39:00+00:00,1156.227,28.83333333,634.33333326,76.80493092846703
2024-08-21 04:40:00+00:00,1109.693333,17.33333333,381.33333326,44.31351591941705
2024-08-21 04:41:00+00:00,1148.061333,29.16666667,641.66666674,77.14415598621797
2024-08-21 04:42:00+00:00,1115.226667,9.833333333,216.33333332600003,25.264752629633065
2024-08-21 04:43:00+00:00,902.2823333,20.33333333,447.33333326,42.26707336628856
2024-08-21 04:44:00+00:00,975.319,37.16666667,817.66666674,83.512491568826
2024-08-21 04:45:00+00:00,1138.148333,60.0,1320.0,157.32627517828536
2024-08-21 04:46:00+00:00,1030.210333,26.5,583.0,62.895984432262054
2024-08-21 04:47:00+00:00,845.5183333,20.0,440.0,38.95867410721205
2024-08-21 04:48:00+00:00,1626.381333,32.33333333,711.33333326,121.1501633370752
2024-08-21 04:49:00+00:00,1904.34,20.83333333,458.33333326,91.40172576632303
2024-08-21 04:50:00+00:00,1454.307,20.16666667,443.66666674,67.56804573179701
2024-08-21 04:51:00+00:00,1830.694,17.5,385.0,73.80825714973872
2024-08-21 04:52:00+00:00,1587.549,17.33333333,381.33333326,63.39578313421715
2024-08-21 04:53:00+00:00,1337.948667,20.5,451.0,63.18943260940592
2024-08-21 04:54:00+00:00,1363.557,35.16666667,773.66666674,110.47287226288778
2024-08-21 04:55:00+00:00,1186.848333,24.33333333,535.33333326,66.53466475856497
2024-08-21 04:56:00+00:00,1023.319,22.5,495.0,53.04503000219911
2024-08-21 04:57:00+00:00,1144.794,17.16666667,377.66666674,45.27562586618407
2024-08-21 04:58:00+00:00,949.0266667,6.833333333,150.333333326,14.940397957994179
2024-08-21 04:59:00+00:00,890.4193333,11.66666667,256.66666674,23.93274504717247
2024-08-21 05:00:00+00:00,1155.603,30.33333333,667.3333332599999,80.75695620781164
2024-08-21 05:01:00+00:00,1341.44,32.16666667,707.66666674,99.40962933740752
2024-08-21 05:02:00+00:00,1233.119667,17.33333333,381.33333326,49.24231440268619
